Jul 21 2018,18000,202,18202
Jul 22 2018,18000,203,18203
Jul 23 2018,18000,204,18204
Jul 24 2018,18000,205,18205
Jul 25 2018,18000,206,18206
Jul 26 2018,18000,207,18207
Jul 27 2018,18000,208,18208
Jul 28 2018,18000,209,18209
Jul 29 2018,18000,210,18210
Jul 30 2018,18000,211,18211
Jul 31 2018,18000,212,18212
Aug 1 2018,18000,213,18213
Aug 2 2018,18000,214,18214
Aug 3 2018,18000,215,18215
Aug 4 2018,18000,216,18216
Aug 5 2018,18000,217,18217
Aug 6 2018,18000,218,18218
Aug 7 2018,18000,219,18219
Aug 8 2018,18000,220,18220
Aug 9 2018,18000,221,18221
Aug 10 2018,18000,222,18222
Aug 11 2018,18000,223,18223
Aug 12 2018,18000,224,18224
Aug 13 2018,18000,225,18225
Aug 14 2018,18000,226,18226
Aug 15 2018,18000,227,18227
Aug 16 2018,18000,228,18228
Aug 17 2018,18000,229,18229
Aug 18 2018,18000,230,18230
Aug 19 2018,18000,231,18231
Aug 20 2018,18000,232,18232
Aug 21 2018,18000,233,18233
Aug 22 2018,18000,234,18234
Aug 23 2018,18000,235,18235
Aug 24 2018,18000,236,18236
Aug 25 2018,18000,237,18237
Aug 26 2018,18000,238,18238
Aug 27 2018,18000,239,18239
Aug 28 2018,18000,240,18240
Aug 29 2018,18000,241,18241
Aug 30 2018,18000,242,18242
Aug 31 2018,18000,243,18243
Sep 1 2018,18000,244,18244
Sep 2 2018,18000,245,18245
Sep 3 2018,18000,246,18246
Sep 4 2018,18000,247,18247
Sep 5 2018,18000,248,18248
Sep 6 2018,18000,249,18249
Sep 7 2018,18000,250,18250
Sep 8 2018,18000,251,18251
Sep 9 2018,18000,252,18252
Sep 10 2018,18000,253,18253
Sep 11 2018,18000,254,18254
Sep 12 2018,18000,255,18255
Sep 13 2018,18000,256,18256
Sep 14 2018,18000,257,18257
Sep 15 2018,18000,258,18258
Sep 16 2018,18000,259,18259
Sep 17 2018,18000,260,18260
Sep 18 2018,18000,261,18261
Sep 19 2018,18000,262,18262
Sep 20 2018,18000,263,18263
Sep 21 2018,18000,264,18264
Sep 22 2018,18000,265,18265
Sep 23 2018,18000,266,18266
Sep 24 2018,18000,267,18267
Sep 25 2018,18000,268,18268
Sep 26 2018,18000,269,18269
Sep 27 2018,18000,270,18270
Sep 28 2018,18000,271,18271
Sep 29 2018,18000,272,18272
Sep 30 2018,18000,273,18273
Oct 1 2018,18000,274,18274
Oct 2 2018,18000,275,18275
Oct 3 2018,18000,276,18276
Oct 4 2018,18000,277,18277
Oct 5 2018,18000,278,18278
Oct 6 2018,18000,279,18279
Oct 7 2018,18000,280,18280
Oct 8 2018,18000,281,18281
Oct 9 2018,18000,282,18282
Oct 10 2018,18000,283,18283
Oct 11 2018,18000,284,18284
Oct 12 2018,18000,285,18285
Oct 13 2018,18000,286,18286
Oct 14 2018,18000,287,18287
Oct 15 2018,18000,288,18288
Oct 16 2018,18000,289,18289
Oct 17 2018,18000,290,18290
Oct 18 2018,18000,291,18291
Oct 19 2018,18000,292,18292
Oct 20 2018,18000,293,18293
Oct 21 2018,18000,294,18294
Oct 22 2018,18000,295,18295
Oct 23 2018,18000,296,18296
Oct 24 2018,18000,297,18297
Oct 25 2018,18000,298,18298
Oct 26 2018,18000,299,18299
Oct 27 2018,18000,300,18300
Oct 28 2018,18000,301,18301
Oct 29 2018,18000,302,18302
Oct 30 2018,18000,303,18303
Oct 31 2018,18000,304,18304
Nov 1 2018,18000,305,18305
Nov 2 2018,18000,306,18306
Nov 3 2018,18000,307,18307
Nov 4 2018,18000,308,18308
Nov 5 2018,18000,309,18309
Nov 6 2018,18000,310,18310
Nov 7 2018,18000,311,18311
Nov 8 2018,18000,312,18312
Nov 9 2018,18000,313,18313
Nov 10 2018,18000,314,18314
Nov 11 2018,18000,315,18315
Nov 12 2018,18000,316,18316
Nov 13 2018,18000,317,18317
Nov 14 2018,18000,318,18318
Nov 15 2018,18000,319,18319
Nov 16 2018,18000,320,18320
Nov 17 2018,18000,321,18321
Nov 18 2018,18000,322,18322
Nov 19 2018,18000,323,18323
Nov 20 2018,18000,324,18324
Nov 21 2018,18000,325,18325
Nov 22 2018,18000,326,18326
Nov 23 2018,18000,327,18327
Nov 24 2018,18000,328,18328
Nov 25 2018,18000,329,18329
Nov 26 2018,18000,330,18330
Nov 27 2018,18000,331,18331
Nov 28 2018,18000,332,18332
Nov 29 2018,18000,333,18333
Nov 30 2018,18000,334,18334
Dec 1 2018,18000,335,18335
Dec 2 2018,18000,336,18336
Dec 3 2018,18000,337,18337
Dec 4 2018,18000,338,18338
Dec 5 2018,18000,339,18339
Dec 6 2018,18000,340,18340
Dec 7 2018,18000,341,18341
Dec 8 2018,18000,342,18342
Dec 9 2018,18000,343,18343
Dec 10 2018,18000,344,18344
Dec 11 2018,18000,345,18345
Dec 12 2018,18000,346,18346
Dec 13 2018,18000,347,18347
Dec 14 2018,18000,348,18348
Dec 15 2018,18000,349,18349
Dec 16 2018,18000,350,18350
Dec 17 2018,18000,351,18351
Dec 18 2018,18000,352,18352
Dec 19 2018,18000,353,18353
Dec 20 2018,18000,354,18354
Dec 21 2018,18000,355,18355
Dec 22 2018,18000,356,18356
Dec 23 2018,18000,357,18357
Dec 24 2018,18000,358,18358
Dec 25 2018,18000,359,18359
Dec 26 2018,18000,360,18360
Dec 27 2018,18000,361,18361
Dec 28 2018,18000,362,18362
Dec 29 2018,18000,363,18363
Dec 30 2018,18000,364,18364
Dec 31 2018,18000,365,18365
Jan 1 2019,19000,1,19001
Jan 2 2019,19000,2,19002
Jan 3 2019,19000,3,19003
Jan 4 2019,19000,4,19004
Jan 5 2019,19000,5,19005
Jan 6 2019,19000,6,19006
Jan 7 2019,19000,7,19007
Jan 8 2019,19000,8,19008
Jan 9 2019,19000,9,19009
Jan 10 2019,19000,10,19010
Jan 11 2019,19000,11,19011
Jan 12 2019,19000,12,19012
Jan 13 2019,19000,13,19013
Jan 14 2019,19000,14,19014
Jan 15 2019,19000,15,19015
Jan 16 2019,19000,16,19016
Jan 17 2019,19000,17,19017
Jan 18 2019,19000,18,19018
Jan 19 2019,19000,19,19019
Jan 20 2019,19000,20,19020
Jan 21 2019,19000,21,19021
Jan 22 2019,19000,22,19022
Jan 23 2019,19000,23,19023
Jan 24 2019,19000,24,19024
Jan 25 2019,19000,25,19025
Jan 26 2019,19000,26,19026
Jan 27 2019,19000,27,19027
Jan 28 2019,19000,28,19028
Jan 29 2019,19000,29,19029
Jan 30 2019,19000,30,19030
Jan 31 2019,19000,31,19031
Feb 1 2019,19000,32,19032
Feb 2 2019,19000,33,19033
Feb 3 2019,19000,34,19034
Feb 4 2019,19000,35,19035
Feb 5 2019,19000,36,19036
Feb 6 2019,19000,37,19037
Feb 7 2019,19000,38,19038
Feb 8 2019,19000,39,19039
Feb 9 2019,19000,40,19040
Feb 10 2019,19000,41,19041
Feb 11 2019,19000,42,19042
Feb 12 2019,19000,43,19043
Feb 13 2019,19000,44,19044
Feb 14 2019,19000,45,19045
Feb 15 2019,19000,46,19046
Feb 16 2019,19000,47,19047
Feb 17 2019,19000,48,19048
Feb 18 2019,19000,49,19049
Feb 19 2019,19000,50,19050
Feb 20 2019,19000,51,19051
Feb 21 2019,19000,52,19052
Feb 22 2019,19000,53,19053
Feb 23 2019,19000,54,19054
Feb 24 2019,19000,55,19055
Feb 25 2019,19000,56,19056
Feb 26 2019,19000,57,19057
Feb 27 2019,19000,58,19058
Feb 28 2019,19000,59,19059
Mar 1 2019,19000,60,19060
Mar 2 2019,19000,61,19061
Mar 3 2019,19000,62,19062
Mar 4 2019,19000,63,19063
Mar 5 2019,19000,64,19064
Mar 6 2019,19000,65,19065
Mar 7 2019,19000,66,19066
Mar 8 2019,19000,67,19067
Mar 9 2019,19000,68,19068
Mar 10 2019,19000,69,19069
Mar 11 2019,19000,70,19070
Mar 12 2019,19000,71,19071
Mar 13 2019,19000,72,19072
Mar 14 2019,19000,73,19073
Mar 15 2019,19000,74,19074
Mar 16 2019,19000,75,19075
Mar 17 2019,19000,76,19076
Mar 18 2019,19000,77,19077
Mar 19 2019,19000,78,19078
Mar 20 2019,19000,79,19079
Mar 21 2019,19000,80,19080
Mar 22 2019,19000,81,19081
Mar 23 2019,19000,82,19082
Mar 24 2019,19000,83,19083
Mar 25 2019,19000,84,19084
Mar 26 2019,19000,85,19085
Mar 27 2019,19000,86,19086
Mar 28 2019,19000,87,19087
Mar 29 2019,19000,88,19088
Mar 30 2019,19000,89,19089
Mar 31 2019,19000,90,19090
Apr 1 2019,19000,91,19091
Apr 2 2019,19000,92,19092
Apr 3 2019,19000,93,19093
Apr 4 2019,19000,94,19094
Apr 5 2019,19000,95,19095
Apr 6 2019,19000,96,19096
Apr 7 2019,19000,97,19097
Apr 8 2019,19000,98,19098
Apr 9 2019,19000,99,19099
Apr 10 2019,19000,100,19100
Apr 11 2019,19000,101,19101
Apr 12 2019,19000,102,19102
Apr 13 2019,19000,103,19103
Apr 14 2019,19000,104,19104
Apr 15 2019,19000,105,19105
Apr 16 2019,19000,106,19106
Apr 17 2019,19000,107,19107
Apr 18 2019,19000,108,19108
Apr 19 2019,19000,109,19109
Apr 20 2019,19000,110,19110
Apr 21 2019,19000,111,19111
Apr 22 2019,19000,112,19112
Apr 23 2019,19000,113,19113
Apr 24 2019,19000,114,19114
Apr 25 2019,19000,115,19115
Apr 26 2019,19000,116,19116
Apr 27 2019,19000,117,19117
Apr 28 2019,19000,118,19118
Apr 29 2019,19000,119,19119
Apr 30 2019,19000,120,19120
May 1 2019,19000,121,19121
May 2 2019,19000,122,19122
May 3 2019,19000,123,19123
May 4 2019,19000,124,19124
May 5 2019,19000,125,19125
May 6 2019,19000,126,19126
May 7 2019,19000,127,19127
May 8 2019,19000,128,19128
May 9 2019,19000,129,19129
May 10 2019,19000,130,19130
May 11 2019,19000,131,19131
May 12 2019,19000,132,19132
May 13 2019,19000,133,19133
May 14 2019,19000,134,19134
May 15 2019,19000,135,19135
May 16 2019,19000,136,19136
May 17 2019,19000,137,19137
May 18 2019,19000,138,19138
May 19 2019,19000,139,19139
May 20 2019,19000,140,19140
May 21 2019,19000,141,19141
May 22 2019,19000,142,19142
May 23 2019,19000,143,19143
May 24 2019,19000,144,19144
May 25 2019,19000,145,19145
May 26 2019,19000,146,19146
May 27 2019,19000,147,19147
May 28 2019,19000,148,19148
May 29 2019,19000,149,19149
May 30 2019,19000,150,19150
May 31 2019,19000,151,19151
Jun 1 2019,19000,152,19152
Jun 2 2019,19000,153,19153
Jun 3 2019,19000,154,19154
Jun 4 2019,19000,155,19155
Jun 5 2019,19000,156,19156
Jun 6 2019,19000,157,19157
Jun 7 2019,19000,158,19158
Jun 8 2019,19000,159,19159
Jun 9 2019,19000,160,19160
Jun 10 2019,19000,161,19161
Jun 11 2019,19000,162,19162
Jun 12 2019,19000,163,19163
Jun 13 2019,19000,164,19164
Jun 14 2019,19000,165,19165
Jun 15 2019,19000,166,19166
Jun 16 2019,19000,167,19167
Jun 17 2019,19000,168,19168
Jun 18 2019,19000,169,19169
Jun 19 2019,19000,170,19170
Jun 20 2019,19000,171,19171
Jun 21 2019,19000,172,19172
Jun 22 2019,19000,173,19173
Jun 23 2019,19000,174,19174
Jun 24 2019,19000,175,19175
Jun 25 2019,19000,176,19176
Jun 26 2019,19000,177,19177
Jun 27 2019,19000,178,19178
Jun 28 2019,19000,179,19179
Jun 29 2019,19000,180,19180
Jun 30 2019,19000,181,19181
Jul 1 2019,19000,182,19182
Jul 2 2019,19000,183,19183
Jul 3 2019,19000,184,19184
Jul 4 2019,19000,185,19185
Jul 5 2019,19000,186,19186
Jul 6 2019,19000,187,19187
Jul 7 2019,19000,188,19188
Jul 8 2019,19000,189,19189
Jul 9 2019,19000,190,19190
Jul 10 2019,19000,191,19191
Jul 11 2019,19000,192,19192
Jul 12 2019,19000,193,19193
Jul 13 2019,19000,194,19194
Jul 14 2019,19000,195,19195
Jul 15 2019,19000,196,19196
Jul 16 2019,19000,197,19197
Jul 17 2019,19000,198,19198
Jul 18 2019,19000,199,19199
Jul 19 2019,19000,200,19200
Jul 20 2019,19000,201,19201
Jul 21 2019,19000,202,19202
Jul 22 2019,19000,203,19203
Jul 23 2019,19000,204,19204
Jul 24 2019,19000,205,19205
Jul 25 2019,19000,206,19206
Jul 26 2019,19000,207,19207
Jul 27 2019,19000,208,19208
Jul 28 2019,19000,209,19209
Jul 29 2019,19000,210,19210
Jul 30 2019,19000,211,19211
Jul 31 2019,19000,212,19212
Aug 1 2019,19000,213,19213
Aug 2 2019,19000,214,19214
Aug 3 2019,19000,215,19215
Aug 4 2019,19000,216,19216
Aug 5 2019,19000,217,19217
Aug 6 2019,19000,218,19218
Aug 7 2019,19000,219,19219
Aug 8 2019,19000,220,19220
Aug 9 2019,19000,221,19221
Aug 10 2019,19000,222,19222
Aug 11 2019,19000,223,19223
Aug 12 2019,19000,224,19224
Aug 13 2019,19000,225,19225
Aug 14 2019,19000,226,19226
Aug 15 2019,19000,227,19227
Aug 16 2019,19000,228,19228
Aug 17 2019,19000,229,19229
Aug 18 2019,19000,230,19230
Aug 19 2019,19000,231,19231
Aug 20 2019,19000,232,19232
Aug 21 2019,19000,233,19233
Aug 22 2019,19000,234,19234
Aug 23 2019,19000,235,19235
Aug 24 2019,19000,236,19236
Aug 25 2019,19000,237,19237
Aug 26 2019,19000,238,19238
Aug 27 2019,19000,239,19239
Aug 28 2019,19000,240,19240
Aug 29 2019,19000,241,19241
Aug 30 2019,19000,242,19242
Aug 31 2019,19000,243,19243
Sep 1 2019,19000,244,19244
Sep 2 2019,19000,245,19245
Sep 3 2019,19000,246,19246
Sep 4 2019,19000,247,19247
Sep 5 2019,19000,248,19248
Sep 6 2019,19000,249,19249
Sep 7 2019,19000,250,19250
Sep 8 2019,19000,251,19251
Sep 9 2019,19000,252,19252
Sep 10 2019,19000,253,19253
Sep 11 2019,19000,254,19254
Sep 12 2019,19000,255,19255
Sep 13 2019,19000,256,19256
Sep 14 2019,19000,257,19257
Sep 15 2019,19000,258,19258
Sep 16 2019,19000,259,19259
Sep 17 2019,19000,260,19260
Sep 18 2019,19000,261,19261
Sep 19 2019,19000,262,19262
Sep 20 2019,19000,263,19263
Sep 21 2019,19000,264,19264
Sep 22 2019,19000,265,19265
Sep 23 2019,19000,266,19266
Sep 24 2019,19000,267,19267
Sep 25 2019,19000,268,19268
Sep 26 2019,19000,269,19269
Sep 27 2019,19000,270,19270
Sep 28 2019,19000,271,19271
Sep 29 2019,19000,272,19272
Sep 30 2019,19000,273,19273
Oct 1 2019,19000,274,19274
Oct 2 2019,19000,275,19275
Oct 3 2019,19000,276,19276
Oct 4 2019,19000,277,19277
Oct 5 2019,19000,278,19278
Oct 6 2019,19000,279,19279
Oct 7 2019,19000,280,19280
Oct 8 2019,19000,281,19281
Oct 9 2019,19000,282,19282
Oct 10 2019,19000,283,19283
Oct 11 2019,19000,284,19284
Oct 12 2019,19000,285,19285
Oct 13 2019,19000,286,19286
Oct 14 2019,19000,287,19287
Oct 15 2019,19000,288,19288
Oct 16 2019,19000,289,19289
Oct 17 2019,19000,290,19290
Oct 18 2019,19000,291,19291
Oct 19 2019,19000,292,19292
Oct 20 2019,19000,293,19293
Oct 21 2019,19000,294,19294
Oct 22 2019,19000,295,19295
Oct 23 2019,19000,296,19296
Oct 24 2019,19000,297,19297
Oct 25 2019,19000,298,19298
Oct 26 2019,19000,299,19299
Oct 27 2019,19000,300,19300
Oct 28 2019,19000,301,19301
Oct 29 2019,19000,302,19302
Oct 30 2019,19000,303,19303
Oct 31 2019,19000,304,19304
Nov 1 2019,19000,305,19305
Nov 2 2019,19000,306,19306
Nov 3 2019,19000,307,19307
Nov 4 2019,19000,308,19308
Nov 5 2019,19000,309,19309
Nov 6 2019,19000,310,19310
Nov 7 2019,19000,311,19311
Nov 8 2019,19000,312,19312
Nov 9 2019,19000,313,19313
Nov 10 2019,19000,314,19314
Nov 11 2019,19000,315,19315
Nov 12 2019,19000,316,19316
Nov 13 2019,19000,317,19317
Nov 14 2019,19000,318,19318
Nov 15 2019,19000,319,19319
Nov 16 2019,19000,320,19320
Nov 17 2019,19000,321,19321
Nov 18 2019,19000,322,19322
Nov 19 2019,19000,323,19323
Nov 20 2019,19000,324,19324
Nov 21 2019,19000,325,19325
Nov 22 2019,19000,326,19326
Nov 23 2019,19000,327,19327
Nov 24 2019,19000,328,19328
Nov 25 2019,19000,329,19329
Nov 26 2019,19000,330,19330
Nov 27 2019,19000,331,19331
Nov 28 2019,19000,332,19332
Nov 29 2019,19000,333,19333
Nov 30 2019,19000,334,19334
Dec 1 2019,19000,335,19335
Dec 2 2019,19000,336,19336
Dec 3 2019,19000,337,19337
Dec 4 2019,19000,338,19338
Dec 5 2019,19000,339,19339
Dec 6 2019,19000,340,19340
Dec 7 2019,19000,341,19341
Dec 8 2019,19000,342,19342
Dec 9 2019,19000,343,19343
Dec 10 2019,19000,344,19344
Dec 11 2019,19000,345,19345
Dec 12 2019,19000,346,19346
Dec 13 2019,19000,347,19347
Dec 14 2019,19000,348,19348
Dec 15 2019,19000,349,19349
Dec 16 2019,19000,350,19350
Dec 17 2019,19000,351,19351
Dec 18 2019,19000,352,19352
Dec 19 2019,19000,353,19353
Dec 20 2019,19000,354,19354
Dec 21 2019,19000,355,19355
Dec 22 2019,19000,356,19356
Dec 23 2019,19000,357,19357
Dec 24 2019,19000,358,19358
Dec 25 2019,19000,359,19359
Dec 26 2019,19000,360,19360
Dec 27 2019,19000,361,19361
Dec 28 2019,19000,362,19362
Dec 29 2019,19000,363,19363
Dec 30 2019,19000,364,19364
Dec 31 2019,19000,365,19365
